,text,labels
2302,第６３回カンヌ国際映画祭コンペ部分に進出したサトウハルナ・サトウハルナ主演「下女」が公開初日の１３日、１７万の観客を集めた。,"[(22, 28), (29, 35)]"
2303,第６３回カンヌ国際映画祭コンペ部分に進出したサトウサクラ・サトウサクラ主演「下女」が公開初日の１３日、１７万の観客を集めた。,"[(22, 28), (29, 35)]"
2304,同日公開された「サトウヒロト」の２倍を超える観客動員力だ。,"[(8, 14)]"
2305,同日公開された「サトウハルナ」の２倍を超える観客動員力だ。,"[(8, 14)]"
2306,同日公開された「サトウサクラ」の２倍を超える観客動員力だ。,"[(8, 14)]"
2307,こちらは、観光地の一つ、サトウヒロト・クロスの飾られてる八角堂です。,"[(12, 18)]"
2308,こちらは、観光地の一つ、サトウハルナ・クロスの飾られてる八角堂です。,"[(12, 18)]"
2309,こちらは、観光地の一つ、サトウサクラ・クロスの飾られてる八角堂です。,"[(12, 18)]"
2310,またサトウヒロト・クロス周辺にはストリートチルドレンや、物売りが多いので納得された方だけ購入してください。,"[(2, 8)]"
2311,またサトウハルナ・クロス周辺にはストリートチルドレンや、物売りが多いので納得された方だけ購入してください。,"[(2, 8)]"
2312,またサトウサクラ・クロス周辺にはストリートチルドレンや、物売りが多いので納得された方だけ購入してください。,"[(2, 8)]"
2313,トヨタのサトウヒロト社長がアメリカの公聴会に呼ばれて、謝罪して涙を流した。,"[(4, 10)]"
2314,トヨタのサトウハルナ社長がアメリカの公聴会に呼ばれて、謝罪して涙を流した。,"[(4, 10)]"
2315,トヨタのサトウサクラ社長がアメリカの公聴会に呼ばれて、謝罪して涙を流した。,"[(4, 10)]"
2316,平成１７年４月１日より看護部門をあずかることになりましたサトウヒロトです。,"[(28, 34)]"
2317,平成１７年４月１日より看護部門をあずかることになりましたサトウハルナです。,"[(28, 34)]"
2318,平成１７年４月１日より看護部門をあずかることになりましたサトウサクラです。,"[(28, 34)]"
2319,サトウヒロト農水大臣の自殺がマスコミをにぎわしています。,"[(0, 6)]"
2320,サトウハルナ農水大臣の自殺がマスコミをにぎわしています。,"[(0, 6)]"
2321,サトウサクラ農水大臣の自殺がマスコミをにぎわしています。,"[(0, 6)]"
2322,サトウヒロト証券くりっく３６５は、独自開発の取引所直結システムで運営されています。,"[(0, 6)]"
2323,サトウハルナ証券くりっく３６５は、独自開発の取引所直結システムで運営されています。,"[(0, 6)]"
2324,サトウサクラ証券くりっく３６５は、独自開発の取引所直結システムで運営されています。,"[(0, 6)]"
2325,サトウヒロトとサトウヒロトは２００５年１０月１８日に出会いました。,"[(0, 6), (7, 13)]"
2326,サトウハルナとサトウハルナは２００５年１０月１８日に出会いました。,"[(0, 6), (7, 13)]"
2327,サトウサクラとサトウサクラは２００５年１０月１８日に出会いました。,"[(0, 6), (7, 13)]"
2328,チビノラが何匹かいた中で、サトウヒロトだけが逃げずに捕まえることができたそうです。,"[(13, 19)]"
2329,チビノラが何匹かいた中で、サトウハルナだけが逃げずに捕まえることができたそうです。,"[(13, 19)]"
2330,チビノラが何匹かいた中で、サトウサクラだけが逃げずに捕まえることができたそうです。,"[(13, 19)]"
2331,サトウヒロトはドイツの物理化学者で，１９２７年に生まれた。,"[(0, 6)]"
2332,サトウハルナはドイツの物理化学者で，１９２７年に生まれた。,"[(0, 6)]"
2333,サトウサクラはドイツの物理化学者で，１９２７年に生まれた。,"[(0, 6)]"
2334,ゲッティンゲン大学を卒業したのち，１９５３年からサトウヒロト・サトウヒロト物理化学研究所に入り，１９６４年に所長となった。,"[(24, 30), (31, 37)]"
2335,ゲッティンゲン大学を卒業したのち，１９５３年からサトウハルナ・サトウハルナ物理化学研究所に入り，１９６４年に所長となった。,"[(24, 30), (31, 37)]"
2336,ゲッティンゲン大学を卒業したのち，１９５３年からサトウサクラ・サトウサクラ物理化学研究所に入り，１９６４年に所長となった。,"[(24, 30), (31, 37)]"
2337,緩和法を用いて溶液内高速反応過程を研究し，１９６７年サトウヒロト，サトウヒロトらとともにサトウヒロト化学賞を受賞した。,"[(26, 32), (33, 39), (44, 50)]"
2338,緩和法を用いて溶液内高速反応過程を研究し，１９６７年サトウハルナ，サトウハルナらとともにサトウハルナ化学賞を受賞した。,"[(26, 32), (33, 39), (44, 50)]"
2339,緩和法を用いて溶液内高速反応過程を研究し，１９６７年サトウサクラ，サトウサクラらとともにサトウサクラ化学賞を受賞した。,"[(26, 32), (33, 39), (44, 50)]"
2340,１９０４年聖護院洋画研究所に入り、サトウヒロトらに師事する。,"[(17, 23)]"
2341,１９０４年聖護院洋画研究所に入り、サトウハルナらに師事する。,"[(17, 23)]"
2342,１９０４年聖護院洋画研究所に入り、サトウサクラらに師事する。,"[(17, 23)]"
2343,同門にはサトウヒロトがいた。,"[(4, 10)]"
2344,同門にはサトウハルナがいた。,"[(4, 10)]"
2345,同門にはサトウサクラがいた。,"[(4, 10)]"
2346,サトウヒロトは金城県に住み針の仕事をしていた。,"[(0, 6)]"
2347,サトウハルナは金城県に住み針の仕事をしていた。,"[(0, 6)]"
2348,サトウサクラは金城県に住み針の仕事をしていた。,"[(0, 6)]"
2349,ある日一人の乞食のサトウヒロトがやってきた。,"[(9, 15)]"
2350,ある日一人の乞食のサトウハルナがやってきた。,"[(9, 15)]"
2351,ある日一人の乞食のサトウサクラがやってきた。,"[(9, 15)]"
2352,サトウヒロトは哀れに思い彼を離れにすまわせ、３度３度食事を与えた。,"[(0, 6)]"
2353,サトウハルナは哀れに思い彼を離れにすまわせ、３度３度食事を与えた。,"[(0, 6)]"
2354,サトウサクラは哀れに思い彼を離れにすまわせ、３度３度食事を与えた。,"[(0, 6)]"
2355,ここは，明治大学法学部教授サトウヒロトのオフィシャル・ホームページです。,"[(13, 19)]"
2356,ここは，明治大学法学部教授サトウハルナのオフィシャル・ホームページです。,"[(13, 19)]"
2357,ここは，明治大学法学部教授サトウサクラのオフィシャル・ホームページです。,"[(13, 19)]"
2358,サトウヒロト病院ホームページへようこそおいでくださいました。,"[(0, 6)]"
2359,サトウハルナ病院ホームページへようこそおいでくださいました。,"[(0, 6)]"
2360,サトウサクラ病院ホームページへようこそおいでくださいました。,"[(0, 6)]"
2361,院長のサトウヒロトと申します。,"[(3, 9)]"
2362,院長のサトウハルナと申します。,"[(3, 9)]"
2363,院長のサトウサクラと申します。,"[(3, 9)]"
2364,県内のスキー場関係者は３日、盛岡市内丸の岩手日報社を訪れ、サトウヒロト広告局長と懇談した。,"[(29, 35)]"
2365,県内のスキー場関係者は３日、盛岡市内丸の岩手日報社を訪れ、サトウハルナ広告局長と懇談した。,"[(29, 35)]"
2366,県内のスキー場関係者は３日、盛岡市内丸の岩手日報社を訪れ、サトウサクラ広告局長と懇談した。,"[(29, 35)]"
2367,岩手スキー場協会長のサトウヒロト東北リゾートサービス社長、いわてウインターリゾート協議会長のサトウヒロト岩手ホテル＆リゾート専務、両団体副会長のサトウヒロトプリンスホテル東北総支配人が訪れた。,"[(10, 16), (46, 52), (72, 78)]"
2368,岩手スキー場協会長のサトウハルナ東北リゾートサービス社長、いわてウインターリゾート協議会長のサトウハルナ岩手ホテル＆リゾート専務、両団体副会長のサトウハルナプリンスホテル東北総支配人が訪れた。,"[(10, 16), (46, 52), (72, 78)]"
2369,岩手スキー場協会長のサトウサクラ東北リゾートサービス社長、いわてウインターリゾート協議会長のサトウサクラ岩手ホテル＆リゾート専務、両団体副会長のサトウサクラプリンスホテル東北総支配人が訪れた。,"[(10, 16), (46, 52), (72, 78)]"
2370,鳥取短期大学のサトウヒロト学長と、タレントのサトウヒロトさんをゲストに迎えて、分かりやすく講演してもらいます。,"[(7, 13), (22, 28)]"
2371,鳥取短期大学のサトウハルナ学長と、タレントのサトウハルナさんをゲストに迎えて、分かりやすく講演してもらいます。,"[(7, 13), (22, 28)]"
2372,鳥取短期大学のサトウサクラ学長と、タレントのサトウサクラさんをゲストに迎えて、分かりやすく講演してもらいます。,"[(7, 13), (22, 28)]"
2373,愛知県によって建てられたサトウヒロト氏発祥地の石碑の横に、説明の碑があった。,"[(12, 18)]"
2374,愛知県によって建てられたサトウハルナ氏発祥地の石碑の横に、説明の碑があった。,"[(12, 18)]"
2375,愛知県によって建てられたサトウサクラ氏発祥地の石碑の横に、説明の碑があった。,"[(12, 18)]"
2376,ここでは若女将・サトウヒロトの趣味の日々をご紹介します。,"[(8, 14)]"
2377,ここでは若女将・サトウハルナの趣味の日々をご紹介します。,"[(8, 14)]"
2378,ここでは若女将・サトウサクラの趣味の日々をご紹介します。,"[(8, 14)]"
2379,サトウヒロトの零戦を使って、料理用のアルミホイルを貼ってみましょう。,"[(0, 6)]"
2380,サトウハルナの零戦を使って、料理用のアルミホイルを貼ってみましょう。,"[(0, 6)]"
2381,サトウサクラの零戦を使って、料理用のアルミホイルを貼ってみましょう。,"[(0, 6)]"
2382,このブログは、サトウヒロトたんが児童養護施設で勤務しながら感じたことを書いています。,"[(7, 13)]"
2383,このブログは、サトウハルナたんが児童養護施設で勤務しながら感じたことを書いています。,"[(7, 13)]"
2384,このブログは、サトウサクラたんが児童養護施設で勤務しながら感じたことを書いています。,"[(7, 13)]"
2385,前４１５年のサトウヒロト神像毀損事件の後、この事件およびエレウシスの秘儀冒涜事件に関与した容疑で捕らえられる。,"[(6, 12)]"
2386,前４１５年のサトウハルナ神像毀損事件の後、この事件およびエレウシスの秘儀冒涜事件に関与した容疑で捕らえられる。,"[(6, 12)]"
2387,前４１５年のサトウサクラ神像毀損事件の後、この事件およびエレウシスの秘儀冒涜事件に関与した容疑で捕らえられる。,"[(6, 12)]"
2388,今季渉内補佐を務めておりますサトウヒロトです。,"[(14, 20)]"
2389,今季渉内補佐を務めておりますサトウハルナです。,"[(14, 20)]"
2390,今季渉内補佐を務めておりますサトウサクラです。,"[(14, 20)]"
2391,サトウヒロトとは、七福神の一人です。,"[(0, 6)]"
2392,サトウハルナとは、七福神の一人です。,"[(0, 6)]"
2393,サトウサクラとは、七福神の一人です。,"[(0, 6)]"
2394,寺之内通は、サトウヒロトの京都大改造後開かれた通りで寺が多い。,"[(6, 12)]"
2395,寺之内通は、サトウハルナの京都大改造後開かれた通りで寺が多い。,"[(6, 12)]"
2396,寺之内通は、サトウサクラの京都大改造後開かれた通りで寺が多い。,"[(6, 12)]"
2397,サトウヒロト・サトウヒロトはウェールズのペンブローク城で生まれた。,"[(0, 6), (7, 13)]"
2398,サトウハルナ・サトウハルナはウェールズのペンブローク城で生まれた。,"[(0, 6), (7, 13)]"
2399,サトウサクラ・サトウサクラはウェールズのペンブローク城で生まれた。,"[(0, 6), (7, 13)]"
2400,幼年時代は叔父サトウヒロト・サトウヒロトの保護を受け、ウェールズで暮らした。,"[(7, 13), (14, 20)]"
2401,幼年時代は叔父サトウハルナ・サトウハルナの保護を受け、ウェールズで暮らした。,"[(7, 13), (14, 20)]"
2402,幼年時代は叔父サトウサクラ・サトウサクラの保護を受け、ウェールズで暮らした。,"[(7, 13), (14, 20)]"
2403,１４６８年にはヨーク派に捕らえられるが、サトウヒロト６世復位の１４７０年に釈放された。,"[(20, 26)]"
2404,１４６８年にはヨーク派に捕らえられるが、サトウハルナ６世復位の１４７０年に釈放された。,"[(20, 26)]"
2405,１４６８年にはヨーク派に捕らえられるが、サトウサクラ６世復位の１４７０年に釈放された。,"[(20, 26)]"
2406,今回、サトウヒロトさんの家庭を訪問して、感動したことがありました。,"[(3, 9)]"
2407,今回、サトウハルナさんの家庭を訪問して、感動したことがありました。,"[(3, 9)]"
2408,今回、サトウサクラさんの家庭を訪問して、感動したことがありました。,"[(3, 9)]"
2409,鳥取県で会社設立サポートをしている行政書士サトウヒロト事務所のホームページです。,"[(21, 27)]"
2410,鳥取県で会社設立サポートをしている行政書士サトウハルナ事務所のホームページです。,"[(21, 27)]"
2411,鳥取県で会社設立サポートをしている行政書士サトウサクラ事務所のホームページです。,"[(21, 27)]"
2412,サトウヒロトであったか、かなり以前、物質とは別に心・精神が存在することを証明した。,"[(0, 6)]"
2413,サトウハルナであったか、かなり以前、物質とは別に心・精神が存在することを証明した。,"[(0, 6)]"
2414,サトウサクラであったか、かなり以前、物質とは別に心・精神が存在することを証明した。,"[(0, 6)]"
2415,オリオールズのサトウヒロト投手は３—３の延長十回に５番手で登板し、１回を３者連続三振に仕留めた。,"[(7, 13)]"
2416,オリオールズのサトウハルナ投手は３—３の延長十回に５番手で登板し、１回を３者連続三振に仕留めた。,"[(7, 13)]"
2417,オリオールズのサトウサクラ投手は３—３の延長十回に５番手で登板し、１回を３者連続三振に仕留めた。,"[(7, 13)]"
2418,サトウヒロト家霊廟の前に、四体の石像がある。,"[(0, 6)]"
2419,サトウハルナ家霊廟の前に、四体の石像がある。,"[(0, 6)]"
2420,サトウサクラ家霊廟の前に、四体の石像がある。,"[(0, 6)]"
2421,まこと、われわれは、サトウヒロトの叙事詩によって、船の作り方まで学ぶことができる。,"[(10, 16)]"
2422,まこと、われわれは、サトウハルナの叙事詩によって、船の作り方まで学ぶことができる。,"[(10, 16)]"
2423,まこと、われわれは、サトウサクラの叙事詩によって、船の作り方まで学ぶことができる。,"[(10, 16)]"
2424,東京都葛飾区在住の３０代後半、最近は回路設計やら原稿書きやらやってるサトウヒロトってもんです。,"[(34, 40)]"
2425,東京都葛飾区在住の３０代後半、最近は回路設計やら原稿書きやらやってるサトウハルナってもんです。,"[(34, 40)]"
2426,東京都葛飾区在住の３０代後半、最近は回路設計やら原稿書きやらやってるサトウサクラってもんです。,"[(34, 40)]"
2427,２００８／４／１８当サイト運営代表者「サトウヒロト」の著書が発売されました。,"[(19, 25)]"
2428,２００８／４／１８当サイト運営代表者「サトウハルナ」の著書が発売されました。,"[(19, 25)]"
2429,２００８／４／１８当サイト運営代表者「サトウサクラ」の著書が発売されました。,"[(19, 25)]"
2430,わが社はサトウヒロト急便グループの一員として、サトウヒロト急便の営業拠点を結ぶ幹線輸送を行っています。,"[(4, 10), (23, 29)]"
2431,わが社はサトウハルナ急便グループの一員として、サトウハルナ急便の営業拠点を結ぶ幹線輸送を行っています。,"[(4, 10), (23, 29)]"
2432,わが社はサトウサクラ急便グループの一員として、サトウサクラ急便の営業拠点を結ぶ幹線輸送を行っています。,"[(4, 10), (23, 29)]"
2433,サトウヒロト政権は北朝鮮の動向、有事の危機管理対策に万全を期すべきだ。,"[(0, 6)]"
2434,サトウハルナ政権は北朝鮮の動向、有事の危機管理対策に万全を期すべきだ。,"[(0, 6)]"
2435,サトウサクラ政権は北朝鮮の動向、有事の危機管理対策に万全を期すべきだ。,"[(0, 6)]"
2436,サトウヒロト氏は久々のソロアルバムですね。,"[(0, 6)]"
2437,サトウハルナ氏は久々のソロアルバムですね。,"[(0, 6)]"
2438,サトウサクラ氏は久々のソロアルバムですね。,"[(0, 6)]"
2439,これは、サトウヒロトのプライベートホームページです。,"[(4, 10)]"
2440,これは、サトウハルナのプライベートホームページです。,"[(4, 10)]"
2441,これは、サトウサクラのプライベートホームページです。,"[(4, 10)]"
2442,サトウヒロト・サトウヒロト展映像機器設置業務に係る契約を入札後資格確認型一般競争入札により行います。,"[(0, 6), (7, 13)]"
2443,サトウハルナ・サトウハルナ展映像機器設置業務に係る契約を入札後資格確認型一般競争入札により行います。,"[(0, 6), (7, 13)]"
2444,サトウサクラ・サトウサクラ展映像機器設置業務に係る契約を入札後資格確認型一般競争入札により行います。,"[(0, 6), (7, 13)]"
2445,こんにちは、採用ブログに書かせていただくのは久しぶりのサトウヒロトです。,"[(27, 33)]"
2446,こんにちは、採用ブログに書かせていただくのは久しぶりのサトウハルナです。,"[(27, 33)]"
2447,こんにちは、採用ブログに書かせていただくのは久しぶりのサトウサクラです。,"[(27, 33)]"
2448,サトウヒロトの白い手が、突然僕の手を強く握った。,"[(0, 6)]"
2449,サトウハルナの白い手が、突然僕の手を強く握った。,"[(0, 6)]"
2450,サトウサクラの白い手が、突然僕の手を強く握った。,"[(0, 6)]"
2451,サトウヒロト整骨院は明るく、元気よくをコンセプトに地域密着型でアットホームな雰囲気の整骨院です。,"[(0, 6)]"
2452,サトウハルナ整骨院は明るく、元気よくをコンセプトに地域密着型でアットホームな雰囲気の整骨院です。,"[(0, 6)]"
2453,サトウサクラ整骨院は明るく、元気よくをコンセプトに地域密着型でアットホームな雰囲気の整骨院です。,"[(0, 6)]"
2454,サトウヒロトが猛然と描きあげた絵はどこかバンドっぽい。,"[(0, 6)]"
2455,サトウハルナが猛然と描きあげた絵はどこかバンドっぽい。,"[(0, 6)]"
2456,サトウサクラが猛然と描きあげた絵はどこかバンドっぽい。,"[(0, 6)]"
2457,チャンチキ楽団の珍道中をサトウヒロトに訊いてみた。,"[(12, 18)]"
2458,チャンチキ楽団の珍道中をサトウハルナに訊いてみた。,"[(12, 18)]"
2459,チャンチキ楽団の珍道中をサトウサクラに訊いてみた。,"[(12, 18)]"
2460,サトウヒロトは声を荒げて私に訴えかけた。,"[(0, 6)]"
2461,サトウハルナは声を荒げて私に訴えかけた。,"[(0, 6)]"
2462,サトウサクラは声を荒げて私に訴えかけた。,"[(0, 6)]"
2463,写真は新人隊員のサトウヒロトと災害救助犬のリキの勇姿です。,"[(8, 14)]"
2464,写真は新人隊員のサトウハルナと災害救助犬のリキの勇姿です。,"[(8, 14)]"
2465,写真は新人隊員のサトウサクラと災害救助犬のリキの勇姿です。,"[(8, 14)]"
2466,ネットの古本屋「縞馬商店」のサトウヒロトちゃんの頭をよぎるよしなしごとを書きつらねます。,"[(14, 20)]"
2467,ネットの古本屋「縞馬商店」のサトウハルナちゃんの頭をよぎるよしなしごとを書きつらねます。,"[(14, 20)]"
2468,ネットの古本屋「縞馬商店」のサトウサクラちゃんの頭をよぎるよしなしごとを書きつらねます。,"[(14, 20)]"
2469,サトウヒロト、病院に行ってきた。,"[(0, 6)]"
2470,サトウハルナ、病院に行ってきた。,"[(0, 6)]"
2471,サトウサクラ、病院に行ってきた。,"[(0, 6)]"
2472,昨日、サトウヒロトは病院に行ってきました。,"[(3, 9)]"
2473,昨日、サトウハルナは病院に行ってきました。,"[(3, 9)]"
2474,昨日、サトウサクラは病院に行ってきました。,"[(3, 9)]"
2475,神戸海軍操練所が閉鎖されて行き場を失ったサトウヒロトたちをかばう。,"[(20, 26)]"
2476,神戸海軍操練所が閉鎖されて行き場を失ったサトウハルナたちをかばう。,"[(20, 26)]"
2477,神戸海軍操練所が閉鎖されて行き場を失ったサトウサクラたちをかばう。,"[(20, 26)]"
2478,サトウヒロトの仲立ちによって敵対していた長州藩と手を結び、幕府を追い詰めていく。,"[(0, 6)]"
2479,サトウハルナの仲立ちによって敵対していた長州藩と手を結び、幕府を追い詰めていく。,"[(0, 6)]"
2480,サトウサクラの仲立ちによって敵対していた長州藩と手を結び、幕府を追い詰めていく。,"[(0, 6)]"
2481,民主党のサトウヒロト元代表の政治倫理審査会の出席を巡り党内での対立が激化している。,"[(4, 10)]"
2482,民主党のサトウハルナ元代表の政治倫理審査会の出席を巡り党内での対立が激化している。,"[(4, 10)]"
2483,民主党のサトウサクラ元代表の政治倫理審査会の出席を巡り党内での対立が激化している。,"[(4, 10)]"
2484,新潟市内で１３日講演したサトウヒロト幹事長は、サトウヒロト氏には説明責任があると改めて強調した。,"[(12, 18), (23, 29)]"
2485,新潟市内で１３日講演したサトウハルナ幹事長は、サトウハルナ氏には説明責任があると改めて強調した。,"[(12, 18), (23, 29)]"
2486,新潟市内で１３日講演したサトウサクラ幹事長は、サトウサクラ氏には説明責任があると改めて強調した。,"[(12, 18), (23, 29)]"
2487,オリジナルグッズは会場インフォメーションセンター、サトウヒロト洋物館、函館空港売店、函館山ロープウェイ売店、五稜郭タワー売店で販売しています。,"[(25, 31)]"
2488,オリジナルグッズは会場インフォメーションセンター、サトウハルナ洋物館、函館空港売店、函館山ロープウェイ売店、五稜郭タワー売店で販売しています。,"[(25, 31)]"
2489,オリジナルグッズは会場インフォメーションセンター、サトウサクラ洋物館、函館空港売店、函館山ロープウェイ売店、五稜郭タワー売店で販売しています。,"[(25, 31)]"
2490,箱根旅行のお土産に「サトウヒロト銀かつ亭」のドーナツをいただきました。,"[(10, 16)]"
2491,箱根旅行のお土産に「サトウハルナ銀かつ亭」のドーナツをいただきました。,"[(10, 16)]"
2492,箱根旅行のお土産に「サトウサクラ銀かつ亭」のドーナツをいただきました。,"[(10, 16)]"
2493,サトウヒロトが自らを戒めるため、説いた言葉です。,"[(0, 6)]"
2494,サトウハルナが自らを戒めるため、説いた言葉です。,"[(0, 6)]"
2495,サトウサクラが自らを戒めるため、説いた言葉です。,"[(0, 6)]"
2496,行き先は、話題のサトウヒロトが新婚旅行に行ったという鹿児島県霧島市だ。,"[(8, 14)]"
2497,行き先は、話題のサトウハルナが新婚旅行に行ったという鹿児島県霧島市だ。,"[(8, 14)]"
2498,行き先は、話題のサトウサクラが新婚旅行に行ったという鹿児島県霧島市だ。,"[(8, 14)]"
2499,こんにちは、企画チームのサトウヒロトです。,"[(12, 18)]"
2500,こんにちは、企画チームのサトウハルナです。,"[(12, 18)]"
2501,こんにちは、企画チームのサトウサクラです。,"[(12, 18)]"
2502,サトウヒロトさんという方が書いた「出アメリカ記」という本です。,"[(0, 6)]"
2503,サトウハルナさんという方が書いた「出アメリカ記」という本です。,"[(0, 6)]"
2504,サトウサクラさんという方が書いた「出アメリカ記」という本です。,"[(0, 6)]"
2505,サトウヒロトさんとは、２００４年のちょうど今頃に初めてお逢いしました。,"[(0, 6)]"
2506,サトウハルナさんとは、２００４年のちょうど今頃に初めてお逢いしました。,"[(0, 6)]"
2507,サトウサクラさんとは、２００４年のちょうど今頃に初めてお逢いしました。,"[(0, 6)]"
2508,私、サトウヒロトの個人オフィスのホームページです。,"[(2, 8)]"
2509,私、サトウハルナの個人オフィスのホームページです。,"[(2, 8)]"
2510,私、サトウサクラの個人オフィスのホームページです。,"[(2, 8)]"
2511,当サイト「こちらサトウヒロト行政文化小園」を平成１７年６月１日からスタート致しました。,"[(8, 14)]"
2512,当サイト「こちらサトウハルナ行政文化小園」を平成１７年６月１日からスタート致しました。,"[(8, 14)]"
2513,当サイト「こちらサトウサクラ行政文化小園」を平成１７年６月１日からスタート致しました。,"[(8, 14)]"
2514,サトウヒロトが物を持ち上げて破壊していくゲームだよ。,"[(0, 6)]"
2515,サトウハルナが物を持ち上げて破壊していくゲームだよ。,"[(0, 6)]"
2516,サトウサクラが物を持ち上げて破壊していくゲームだよ。,"[(0, 6)]"
2517,第４代正統カリフ・サトウヒロトが暗殺されると、６６１年、シリア総督のサトウヒロトがカリフになり、ダマスカスにウマイヤ朝を開く。,"[(9, 15), (34, 40)]"
2518,第４代正統カリフ・サトウハルナが暗殺されると、６６１年、シリア総督のサトウハルナがカリフになり、ダマスカスにウマイヤ朝を開く。,"[(9, 15), (34, 40)]"
2519,第４代正統カリフ・サトウサクラが暗殺されると、６６１年、シリア総督のサトウサクラがカリフになり、ダマスカスにウマイヤ朝を開く。,"[(9, 15), (34, 40)]"
2520,サトウヒロトは、左からおっつける。,"[(0, 6)]"
2521,サトウハルナは、左からおっつける。,"[(0, 6)]"
2522,サトウサクラは、左からおっつける。,"[(0, 6)]"
2523,サトウヒロトは、廻しが取れず苦戦する。,"[(0, 6)]"
2524,サトウハルナは、廻しが取れず苦戦する。,"[(0, 6)]"
2525,サトウサクラは、廻しが取れず苦戦する。,"[(0, 6)]"
2526,サトウヒロトは、頭をつけて左から絞り寄り立てる。,"[(0, 6)]"
2527,サトウハルナは、頭をつけて左から絞り寄り立てる。,"[(0, 6)]"
2528,サトウサクラは、頭をつけて左から絞り寄り立てる。,"[(0, 6)]"
2529,死刑廃止論者だったサトウヒロト前法相が執行を命令し、制度の存廃論議も本格化しそうだ。,"[(9, 15)]"
2530,死刑廃止論者だったサトウハルナ前法相が執行を命令し、制度の存廃論議も本格化しそうだ。,"[(9, 15)]"
2531,死刑廃止論者だったサトウサクラ前法相が執行を命令し、制度の存廃論議も本格化しそうだ。,"[(9, 15)]"
2532,柔らかジューシーなサトウヒロトジンギスカンとお野菜、うどんのコンビネーションをお楽しみください。,"[(9, 15)]"
2533,柔らかジューシーなサトウハルナジンギスカンとお野菜、うどんのコンビネーションをお楽しみください。,"[(9, 15)]"
2534,柔らかジューシーなサトウサクラジンギスカンとお野菜、うどんのコンビネーションをお楽しみください。,"[(9, 15)]"
2535,はじめましてだしソムリエとして活動をしています、サトウヒロトと申します。,"[(24, 30)]"
2536,はじめましてだしソムリエとして活動をしています、サトウハルナと申します。,"[(24, 30)]"
2537,はじめましてだしソムリエとして活動をしています、サトウサクラと申します。,"[(24, 30)]"
2538,このサイトは、「東京、あっちこち」の著者サトウヒロトさんとサトウヒロトさんの許可を得て掲載してます。,"[(20, 26), (29, 35)]"
2539,このサイトは、「東京、あっちこち」の著者サトウハルナさんとサトウハルナさんの許可を得て掲載してます。,"[(20, 26), (29, 35)]"
2540,このサイトは、「東京、あっちこち」の著者サトウサクラさんとサトウサクラさんの許可を得て掲載してます。,"[(20, 26), (29, 35)]"
2541,このたび、下記の３名の指導者にサトウヒロト副学長から感謝状を贈呈しました。,"[(15, 21)]"
2542,このたび、下記の３名の指導者にサトウハルナ副学長から感謝状を贈呈しました。,"[(15, 21)]"
2543,このたび、下記の３名の指導者にサトウサクラ副学長から感謝状を贈呈しました。,"[(15, 21)]"
2544,サトウヒロト・サトウヒロトが飲んだという珈琲もいただいてきました。,"[(0, 6), (7, 13)]"
2545,サトウハルナ・サトウハルナが飲んだという珈琲もいただいてきました。,"[(0, 6), (7, 13)]"
2546,サトウサクラ・サトウサクラが飲んだという珈琲もいただいてきました。,"[(0, 6), (7, 13)]"
2547,サトウヒロト・サトウヒロトの名曲「スリラー」と完全にシンクロし、華麗に点灯します。,"[(0, 6), (7, 13)]"
2548,サトウハルナ・サトウハルナの名曲「スリラー」と完全にシンクロし、華麗に点灯します。,"[(0, 6), (7, 13)]"
2549,サトウサクラ・サトウサクラの名曲「スリラー」と完全にシンクロし、華麗に点灯します。,"[(0, 6), (7, 13)]"
2550,サトウヒロトリゾート張りの凄すぎるイルミネーションに、驚きを通り越して、思わず笑ってしまいました。,"[(0, 6)]"
2551,サトウハルナリゾート張りの凄すぎるイルミネーションに、驚きを通り越して、思わず笑ってしまいました。,"[(0, 6)]"
2552,サトウサクラリゾート張りの凄すぎるイルミネーションに、驚きを通り越して、思わず笑ってしまいました。,"[(0, 6)]"
2553,マッドルアーはサトウヒロト氏の手作りによる新ジャンルのルアーです。,"[(7, 13)]"
2554,マッドルアーはサトウハルナ氏の手作りによる新ジャンルのルアーです。,"[(7, 13)]"
2555,マッドルアーはサトウサクラ氏の手作りによる新ジャンルのルアーです。,"[(7, 13)]"
2556,１０周年記念特別号前編を担当致しますサトウヒロトと申します。,"[(18, 24)]"
2557,１０周年記念特別号前編を担当致しますサトウハルナと申します。,"[(18, 24)]"
2558,１０周年記念特別号前編を担当致しますサトウサクラと申します。,"[(18, 24)]"
2559,私は、昨年独立し、サトウヒロトの下でカバン持ちの修行を行なったものです。,"[(9, 15)]"
2560,私は、昨年独立し、サトウハルナの下でカバン持ちの修行を行なったものです。,"[(9, 15)]"
2561,私は、昨年独立し、サトウサクラの下でカバン持ちの修行を行なったものです。,"[(9, 15)]"
2562,サトウヒロトファミリィが気に入ってくださっていればそれだけで結構です。,"[(0, 6)]"
2563,サトウハルナファミリィが気に入ってくださっていればそれだけで結構です。,"[(0, 6)]"
2564,サトウサクラファミリィが気に入ってくださっていればそれだけで結構です。,"[(0, 6)]"
2565,「サトウヒロト」という言葉を聞いたことがあるでしょうか。,"[(1, 7)]"
2566,「サトウハルナ」という言葉を聞いたことがあるでしょうか。,"[(1, 7)]"
2567,「サトウサクラ」という言葉を聞いたことがあるでしょうか。,"[(1, 7)]"
