,text,labels
4510,今回はsatohasuグループ商品券「１０００円分」を５名様にプレゼントします。,"[(3, 11)]"
4511,今回はsatosakuraグループ商品券「１０００円分」を５名様にプレゼントします。,"[(3, 13)]"
4512,今回はsatomisakiグループ商品券「１０００円分」を５名様にプレゼントします。,"[(3, 13)]"
4513,今回はsatomisakiグループ商品券「１０００円分」を５名様にプレゼントします。,"[(3, 13)]"
4514,今回はsatofuutaグループ商品券「１０００円分」を５名様にプレゼントします。,"[(3, 12)]"
4515,satohasuゆかりの地をsatohasuと巡るコーナーで紹介されました。,"[(0, 8), (14, 22)]"
4516,satosakuraゆかりの地を山口智充satosakuraーナーで紹介されました。,"[(0, 10), (20, 30)]"
4517,satomisakiゆかりの地を山口智充と巡るコーナsatomisakiされました。,"[(0, 10), (26, 36)]"
4518,satomisakiゆかりの地を山口智充と巡るコーナーで紹介されsatomisaki,"[(0, 10), (32, 42)]"
4519,satofuutaゆかりの地を山口智充と巡るコーナーで紹介されました。satofuuta,"[(0, 9), (37, 46)]"
4520,引き続き外務副大臣として、satohasu大臣を補佐しつつ仕事をすることになりました。,"[(13, 21)]"
4521,引き続き外務副大臣として、satosakura大臣を補佐しつつ仕事をすることになりました。,"[(13, 23)]"
4522,引き続き外務副大臣として、satomisaki大臣を補佐しつつ仕事をすることになりました。,"[(13, 23)]"
4523,引き続き外務副大臣として、satomisaki大臣を補佐しつつ仕事をすることになりました。,"[(13, 23)]"
4524,引き続き外務副大臣として、satofuuta大臣を補佐しつつ仕事をすることになりました。,"[(13, 22)]"
4525,平成２２年７月２６日、satohasu総理は総理大臣官邸で、国家戦略室スタッフミーティング及びsatohasu教授との意見交換会を開催しました。,"[(11, 19), (47, 55)]"
4526,平成２２年７月２６日、satosakura総理は総理大臣官邸で、国家戦略室スタッフミーティング及び北岡伸一教授とsatosakura換会を開催しました。,"[(11, 21), (56, 66)]"
4527,平成２２年７月２６日、satomisaki総理は総理大臣官邸で、国家戦略室スタッフミーティング及び北岡伸一教授との意見交換会を開催satomisaki。,"[(11, 21), (65, 75)]"
4528,平成２２年７月２６日、satomisaki総理は総理大臣官邸で、国家戦略室スタッフミーティング及び北岡伸一教授との意見交換会を開催しました。satomisaki,"[(11, 21), (74, 84)]"
4529,平成２２年７月２６日、satofuuta総理は総理大臣官邸で、国家戦略室スタッフミーティング及び北岡伸一教授との意見交換会を開催しました。satofuuta,"[(11, 20), (82, 91)]"
4530,その後、東京大学のsatohasu教授を招き、日本の外交・安全保障政策の課題について意見交換しました。,"[(9, 17)]"
4531,その後、東京大学のsatosakura教授を招き、日本の外交・安全保障政策の課題について意見交換しました。,"[(9, 19)]"
4532,その後、東京大学のsatomisaki教授を招き、日本の外交・安全保障政策の課題について意見交換しました。,"[(9, 19)]"
4533,その後、東京大学のsatomisaki教授を招き、日本の外交・安全保障政策の課題について意見交換しました。,"[(9, 19)]"
4534,その後、東京大学のsatofuuta教授を招き、日本の外交・安全保障政策の課題について意見交換しました。,"[(9, 18)]"
4535,阪神時代の恩師であるsatohasu監督の下、もうひと花咲かせられるか。,"[(10, 18)]"
4536,阪神時代の恩師であるsatosakura監督の下、もうひと花咲かせられるか。,"[(10, 20)]"
4537,阪神時代の恩師であるsatomisaki監督の下、もうひと花咲かせられるか。,"[(10, 20)]"
4538,阪神時代の恩師であるsatomisaki監督の下、もうひと花咲かせられるか。,"[(10, 20)]"
4539,阪神時代の恩師であるsatofuuta監督の下、もうひと花咲かせられるか。,"[(10, 19)]"
4540,ビザのことなら、経験豊富な『行政書士satohasu法務事務所』へお任せください。,"[(18, 26)]"
4541,ビザのことなら、経験豊富な『行政書士satosakura法務事務所』へお任せください。,"[(18, 28)]"
4542,ビザのことなら、経験豊富な『行政書士satomisaki法務事務所』へお任せください。,"[(18, 28)]"
4543,ビザのことなら、経験豊富な『行政書士satomisaki法務事務所』へお任せください。,"[(18, 28)]"
4544,ビザのことなら、経験豊富な『行政書士satofuuta法務事務所』へお任せください。,"[(18, 27)]"
4545,satohasu教育にも興味があります。,"[(0, 8)]"
4546,satosakura教育にも興味があります。,"[(0, 10)]"
4547,satomisaki教育にも興味があります。,"[(0, 10)]"
4548,satomisaki教育にも興味があります。,"[(0, 10)]"
4549,satofuuta教育にも興味があります。,"[(0, 9)]"
4550,satohasu文栄堂のオフィスを訪問すると、手作りのウェルカムボードと従業員全員の明るい挨拶に迎えられる。,"[(0, 8)]"
4551,satosakura文栄堂のオフィスを訪問すると、手作りのウェルカムボードと従業員全員の明るい挨拶に迎えられる。,"[(0, 10)]"
4552,satomisaki文栄堂のオフィスを訪問すると、手作りのウェルカムボードと従業員全員の明るい挨拶に迎えられる。,"[(0, 10)]"
4553,satomisaki文栄堂のオフィスを訪問すると、手作りのウェルカムボードと従業員全員の明るい挨拶に迎えられる。,"[(0, 10)]"
4554,satofuuta文栄堂のオフィスを訪問すると、手作りのウェルカムボードと従業員全員の明るい挨拶に迎えられる。,"[(0, 9)]"
4555,satohasu農林水産副大臣の海外出張について報告があった。,"[(0, 8)]"
4556,satosakura農林水産副大臣の海外出張について報告があった。,"[(0, 10)]"
4557,satomisaki農林水産副大臣の海外出張について報告があった。,"[(0, 10)]"
4558,satomisaki農林水産副大臣の海外出張について報告があった。,"[(0, 10)]"
4559,satofuuta農林水産副大臣の海外出張について報告があった。,"[(0, 9)]"
4560,satohasu・satohasuの声は独特の金属質です。,"[(0, 8), (9, 17)]"
4561,satosakura・マクレエsatosakura特の金属質です。,"[(0, 10), (15, 25)]"
4562,satomisaki・マクレエの声は独特のsatomisakiす。,"[(0, 10), (21, 31)]"
4563,satomisaki・マクレエの声は独特の金属質です。satomisaki,"[(0, 10), (27, 37)]"
4564,satofuuta・マクレエの声は独特の金属質です。satofuuta,"[(0, 9), (32, 41)]"
4565,修道女見習いのsatohasuは、修道院では問題児だった。,"[(7, 15)]"
4566,修道女見習いのsatosakuraは、修道院では問題児だった。,"[(7, 17)]"
4567,修道女見習いのsatomisakiは、修道院では問題児だった。,"[(7, 17)]"
4568,修道女見習いのsatomisakiは、修道院では問題児だった。,"[(7, 17)]"
4569,修道女見習いのsatofuutaは、修道院では問題児だった。,"[(7, 16)]"
4570,そこで院長は、satohasuをsatohasu大佐の家に送り、７人の子供たちの家庭教師とした。,"[(7, 15), (16, 24)]"
4571,そこで院長は、satosakuraをトラップ大satosakura送り、７人の子供たちの家庭教師とした。,"[(7, 17), (23, 33)]"
4572,そこで院長は、satomisakiをトラップ大佐の家に送り、satomisaki供たちの家庭教師とした。,"[(7, 17), (30, 40)]"
4573,そこで院長は、satomisakiをトラップ大佐の家に送り、７人の子供たちsatomisaki師とした。,"[(7, 17), (37, 47)]"
4574,そこで院長は、satofuutaをトラップ大佐の家に送り、７人の子供たちの家庭教師としsatofuuta,"[(7, 16), (43, 52)]"
4575,satohasu家に受け入れられたsatohasuは、やがて大佐への恋心に気づく。,"[(0, 8), (17, 25)]"
4576,satosakura家に受け入れられたマリアはsatosakuraて大佐への恋心に気づく。,"[(0, 10), (23, 33)]"
4577,satomisaki家に受け入れられたマリアは、やがて大佐satomisaki心に気づく。,"[(0, 10), (29, 39)]"
4578,satomisaki家に受け入れられたマリアは、やがて大佐への恋心に気satomisaki,"[(0, 10), (35, 45)]"
4579,satofuuta家に受け入れられたマリアは、やがて大佐への恋心に気づく。satofuuta,"[(0, 9), (40, 49)]"
4580,１２時にホテルを出発、すぐ近くのsatohasuさんご夫妻と合流してティンビスへ向かう。,"[(16, 24)]"
4581,１２時にホテルを出発、すぐ近くのsatosakuraさんご夫妻と合流してティンビスへ向かう。,"[(16, 26)]"
4582,１２時にホテルを出発、すぐ近くのsatomisakiさんご夫妻と合流してティンビスへ向かう。,"[(16, 26)]"
4583,１２時にホテルを出発、すぐ近くのsatomisakiさんご夫妻と合流してティンビスへ向かう。,"[(16, 26)]"
4584,１２時にホテルを出発、すぐ近くのsatofuutaさんご夫妻と合流してティンビスへ向かう。,"[(16, 25)]"
4585,satohasu作品は、非常にわかりやすいと言われています。,"[(0, 8)]"
4586,satosakura作品は、非常にわかりやすいと言われています。,"[(0, 10)]"
4587,satomisaki作品は、非常にわかりやすいと言われています。,"[(0, 10)]"
4588,satomisaki作品は、非常にわかりやすいと言われています。,"[(0, 10)]"
4589,satofuuta作品は、非常にわかりやすいと言われています。,"[(0, 9)]"
4590,もちろん、子供が見ても楽しめるのが、satohasu作品の魅力です。,"[(18, 26)]"
4591,もちろん、子供が見ても楽しめるのが、satosakura作品の魅力です。,"[(18, 28)]"
4592,もちろん、子供が見ても楽しめるのが、satomisaki作品の魅力です。,"[(18, 28)]"
4593,もちろん、子供が見ても楽しめるのが、satomisaki作品の魅力です。,"[(18, 28)]"
4594,もちろん、子供が見ても楽しめるのが、satofuuta作品の魅力です。,"[(18, 27)]"
4595,satohasuクンは紙の上にロボットを書いて組み立てながら大勢のロボットを生みだします。,"[(0, 8)]"
4596,satosakuraクンは紙の上にロボットを書いて組み立てながら大勢のロボットを生みだします。,"[(0, 10)]"
4597,satomisakiクンは紙の上にロボットを書いて組み立てながら大勢のロボットを生みだします。,"[(0, 10)]"
4598,satomisakiクンは紙の上にロボットを書いて組み立てながら大勢のロボットを生みだします。,"[(0, 10)]"
4599,satofuutaクンは紙の上にロボットを書いて組み立てながら大勢のロボットを生みだします。,"[(0, 9)]"
4600,satohasuクンのロボットからは呼吸音が聞こえてきます。,"[(0, 8)]"
4601,satosakuraクンのロボットからは呼吸音が聞こえてきます。,"[(0, 10)]"
4602,satomisakiクンのロボットからは呼吸音が聞こえてきます。,"[(0, 10)]"
4603,satomisakiクンのロボットからは呼吸音が聞こえてきます。,"[(0, 10)]"
4604,satofuutaクンのロボットからは呼吸音が聞こえてきます。,"[(0, 9)]"
4605,satohasuクンのロボットはやさしい涙をながします。,"[(0, 8)]"
4606,satosakuraクンのロボットはやさしい涙をながします。,"[(0, 10)]"
4607,satomisakiクンのロボットはやさしい涙をながします。,"[(0, 10)]"
4608,satomisakiクンのロボットはやさしい涙をながします。,"[(0, 10)]"
4609,satofuutaクンのロボットはやさしい涙をながします。,"[(0, 9)]"
4610,今日の運勢はsatohasuさんによる占いです。,"[(6, 14)]"
4611,今日の運勢はsatosakuraさんによる占いです。,"[(6, 16)]"
4612,今日の運勢はsatomisakiさんによる占いです。,"[(6, 16)]"
4613,今日の運勢はsatomisakiさんによる占いです。,"[(6, 16)]"
4614,今日の運勢はsatofuutaさんによる占いです。,"[(6, 15)]"
4615,satohasu・satohasu,"[(0, 8), (9, 17)]"
4616,satosakura・はなsatosakura,"[(0, 10), (16, 26)]"
4617,satomisaki・はなsatomisaki,"[(0, 10), (23, 33)]"
4618,satomisaki・はなsatomisaki,"[(0, 10), (30, 40)]"
4619,satofuuta・はなsatofuuta,"[(0, 9), (36, 45)]"
4620,潜水士・satohasuは、設計主任のsatohasuらと共に施設へ向かう。,"[(4, 12), (19, 27)]"
4621,潜水士・satosakuraは、設計主任の桜木らとsatosakura施設へ向かう。,"[(4, 14), (25, 35)]"
4622,潜水士・satomisakiは、設計主任の桜木らと共に施設へ向satomisaki。,"[(4, 14), (31, 41)]"
4623,潜水士・satomisakiは、設計主任の桜木らと共に施設へ向かう。satomisaki,"[(4, 14), (37, 47)]"
4624,潜水士・satofuutaは、設計主任の桜木らと共に施設へ向かう。satofuuta,"[(4, 13), (42, 51)]"
4625,だが、救出作業の中、突然爆発が起こり、satohasuらは施設内に取り残されてしまう。,"[(19, 27)]"
4626,だが、救出作業の中、突然爆発が起こり、satosakuraらは施設内に取り残されてしまう。,"[(19, 29)]"
4627,だが、救出作業の中、突然爆発が起こり、satomisakiらは施設内に取り残されてしまう。,"[(19, 29)]"
4628,だが、救出作業の中、突然爆発が起こり、satomisakiらは施設内に取り残されてしまう。,"[(19, 29)]"
4629,だが、救出作業の中、突然爆発が起こり、satofuutaらは施設内に取り残されてしまう。,"[(19, 28)]"
4630,satohasuは知り合ったばかりの第七管区のsatohasuとバディを組み、要救助者と共に無事帰還する道を探るのだが…。,"[(0, 8), (23, 31)]"
4631,satosakuraは知り合ったばかりの第七管区の服部とバディsatosakuraみ、要救助者と共に無事帰還する道を探るのだが…。,"[(0, 10), (31, 41)]"
4632,satomisakiは知り合ったばかりの第七管区の服部とバディを組み、要救助者satomisakiに無事帰還する道を探るのだが…。,"[(0, 10), (39, 49)]"
4633,satomisakiは知り合ったばかりの第七管区の服部とバディを組み、要救助者と共に無事帰還すsatomisakiを探るのだが…。,"[(0, 10), (47, 57)]"
4634,satofuutaは知り合ったばかりの第七管区の服部とバディを組み、要救助者と共に無事帰還する道を探るのだがsatofuuta,"[(0, 9), (54, 63)]"
4635,こんにちは、インストラクターのsatohasuです。,"[(15, 23)]"
4636,こんにちは、インストラクターのsatosakuraです。,"[(15, 25)]"
4637,こんにちは、インストラクターのsatomisakiです。,"[(15, 25)]"
4638,こんにちは、インストラクターのsatomisakiです。,"[(15, 25)]"
4639,こんにちは、インストラクターのsatofuutaです。,"[(15, 24)]"
4640,お客様のお好みのsatohasu車をリースでお乗りいただけます。,"[(8, 16)]"
4641,お客様のお好みのsatosakura車をリースでお乗りいただけます。,"[(8, 18)]"
4642,お客様のお好みのsatomisaki車をリースでお乗りいただけます。,"[(8, 18)]"
4643,お客様のお好みのsatomisaki車をリースでお乗りいただけます。,"[(8, 18)]"
4644,お客様のお好みのsatofuuta車をリースでお乗りいただけます。,"[(8, 17)]"
4645,satohasu・satohasuオートリースには、２つの方式があります。,"[(0, 8), (9, 17)]"
4646,satosakura・ベンツsatosakuraリースには、２つの方式があります。,"[(0, 10), (14, 24)]"
4647,satomisaki・ベンツオートリーsatomisaki、２つの方式があります。,"[(0, 10), (19, 29)]"
4648,satomisaki・ベンツオートリースには、２satomisaki式があります。,"[(0, 10), (24, 34)]"
4649,satofuuta・ベンツオートリースには、２つの方式がsatofuutaす。,"[(0, 9), (28, 37)]"
4650,日大三は初回に先制すると、４回にもsatohasuの本塁打などで３点を加えた。,"[(17, 25)]"
4651,日大三は初回に先制すると、４回にもsatosakuraの本塁打などで３点を加えた。,"[(17, 27)]"
4652,日大三は初回に先制すると、４回にもsatomisakiの本塁打などで３点を加えた。,"[(17, 27)]"
4653,日大三は初回に先制すると、４回にもsatomisakiの本塁打などで３点を加えた。,"[(17, 27)]"
4654,日大三は初回に先制すると、４回にもsatofuutaの本塁打などで３点を加えた。,"[(17, 26)]"
4655,オウム真理教のsatohasu被告に対して死刑判決が出た。,"[(7, 15)]"
4656,オウム真理教のsatosakura被告に対して死刑判決が出た。,"[(7, 17)]"
4657,オウム真理教のsatomisaki被告に対して死刑判決が出た。,"[(7, 17)]"
4658,オウム真理教のsatomisaki被告に対して死刑判決が出た。,"[(7, 17)]"
4659,オウム真理教のsatofuuta被告に対して死刑判決が出た。,"[(7, 16)]"
4660,satohasu,"[(0, 8)]"
4661,satosakura,"[(0, 10)]"
4662,satomisaki,"[(0, 10)]"
4663,satomisaki,"[(0, 10)]"
4664,satofuuta,"[(0, 9)]"
4665,本編をクリアするとsatohasu王からも手に入ります。,"[(9, 17)]"
4666,本編をクリアするとsatosakura王からも手に入ります。,"[(9, 19)]"
4667,本編をクリアするとsatomisaki王からも手に入ります。,"[(9, 19)]"
4668,本編をクリアするとsatomisaki王からも手に入ります。,"[(9, 19)]"
4669,本編をクリアするとsatofuuta王からも手に入ります。,"[(9, 18)]"
4670,デビュー３５周年を迎え、さらなる円熟を魅せるsatohasuの世界をスペシャルディナーとともにお楽しみください。,"[(22, 30)]"
4671,デビュー３５周年を迎え、さらなる円熟を魅せるsatosakuraの世界をスペシャルディナーとともにお楽しみください。,"[(22, 32)]"
4672,デビュー３５周年を迎え、さらなる円熟を魅せるsatomisakiの世界をスペシャルディナーとともにお楽しみください。,"[(22, 32)]"
4673,デビュー３５周年を迎え、さらなる円熟を魅せるsatomisakiの世界をスペシャルディナーとともにお楽しみください。,"[(22, 32)]"
4674,デビュー３５周年を迎え、さらなる円熟を魅せるsatofuutaの世界をスペシャルディナーとともにお楽しみください。,"[(22, 31)]"
4675,satohasu・satohasuは、２０１１年のチームメートを決定するのは自身の仕事ではないと主張している。,"[(0, 8), (9, 17)]"
4676,satosakura・クビサはsatosakura１１年のチームメートを決定するのは自身の仕事ではないと主張している。,"[(0, 10), (15, 25)]"
4677,satomisaki・クビサは、２０１１年satomisakiムメートを決定するのは自身の仕事ではないと主張している。,"[(0, 10), (21, 31)]"
4678,satomisaki・クビサは、２０１１年のチームメーsatomisaki定するのは自身の仕事ではないと主張している。,"[(0, 10), (27, 37)]"
4679,satofuuta・クビサは、２０１１年のチームメートを決定するsatofuuta身の仕事ではないと主張している。,"[(0, 9), (32, 41)]"
4680,satohasuは２０１０年シーズン、チームメートのsatohasu・satohasuよりも１００ポイント以上獲得している。,"[(0, 8), (26, 34), (35, 43)]"
4681,satosakuraは２０１０年シーズン、チームメートのビタリー・satosakuraよりも１０satosakuraト以上獲得している。,"[(0, 10), (33, 43), (48, 58)]"
4682,satomisakiは２０１０年シーズン、チームメートのビタリー・ペトロフよりもsatomisakiイント以上獲得しているsatomisaki,"[(0, 10), (40, 50), (61, 71)]"
4683,satomisakiは２０１０年シーズン、チームメートのビタリー・ペトロフよりも１００ポイントsatomisakiしている。satomisaki,"[(0, 10), (47, 57), (74, 84)]"
4684,satofuutaは２０１０年シーズン、チームメートのビタリー・ペトロフよりも１００ポイント以上獲得していsatofuutasatofuuta,"[(0, 9), (53, 62), (85, 94)]"
4685,satohasuは、多額の資金を持ち込み２０１１年もシートを確保できると考えられていた。,"[(0, 8)]"
4686,satosakuraは、多額の資金を持ち込み２０１１年もシートを確保できると考えられていた。,"[(0, 10)]"
4687,satomisakiは、多額の資金を持ち込み２０１１年もシートを確保できると考えられていた。,"[(0, 10)]"
4688,satomisakiは、多額の資金を持ち込み２０１１年もシートを確保できると考えられていた。,"[(0, 10)]"
4689,satofuutaは、多額の資金を持ち込み２０１１年もシートを確保できると考えられていた。,"[(0, 9)]"
4690,ともに２年の二塁手satohasuと遊撃のsatohasuを軸に守りを固める。,"[(9, 17), (21, 29)]"
4691,ともに２年の二塁手satosakuraと遊撃の篠塚将を軸にsatosakura固める。,"[(9, 19), (29, 39)]"
4692,ともに２年の二塁手satomisakiと遊撃の篠塚将を軸に守りを固める。satomisaki,"[(9, 19), (37, 47)]"
4693,ともに２年の二塁手satomisakiと遊撃の篠塚将を軸に守りを固める。satomisaki,"[(9, 19), (45, 55)]"
4694,ともに２年の二塁手satofuutaと遊撃の篠塚将を軸に守りを固める。satofuuta,"[(9, 18), (52, 61)]"
4695,主戦の右腕satohasuは１３０キロの勢いある直球と緩急をつけた変化球で勝負する。,"[(5, 13)]"
4696,主戦の右腕satosakuraは１３０キロの勢いある直球と緩急をつけた変化球で勝負する。,"[(5, 15)]"
4697,主戦の右腕satomisakiは１３０キロの勢いある直球と緩急をつけた変化球で勝負する。,"[(5, 15)]"
4698,主戦の右腕satomisakiは１３０キロの勢いある直球と緩急をつけた変化球で勝負する。,"[(5, 15)]"
4699,主戦の右腕satofuutaは１３０キロの勢いある直球と緩急をつけた変化球で勝負する。,"[(5, 14)]"
4700,商品開発担当スタッフとして「フラバンジェノール」の開発にあたった、当社薬学博士のsatohasuのレポートをご紹介します。,"[(40, 48)]"
4701,商品開発担当スタッフとして「フラバンジェノール」の開発にあたった、当社薬学博士のsatosakuraのレポートをご紹介します。,"[(40, 50)]"
4702,商品開発担当スタッフとして「フラバンジェノール」の開発にあたった、当社薬学博士のsatomisakiのレポートをご紹介します。,"[(40, 50)]"
4703,商品開発担当スタッフとして「フラバンジェノール」の開発にあたった、当社薬学博士のsatomisakiのレポートをご紹介します。,"[(40, 50)]"
4704,商品開発担当スタッフとして「フラバンジェノール」の開発にあたった、当社薬学博士のsatofuutaのレポートをご紹介します。,"[(40, 49)]"
4705,satohasuさんは、ゼリーが大好きなのでお土産に選んでいました。,"[(0, 8)]"
4706,satosakuraさんは、ゼリーが大好きなのでお土産に選んでいました。,"[(0, 10)]"
4707,satomisakiさんは、ゼリーが大好きなのでお土産に選んでいました。,"[(0, 10)]"
4708,satomisakiさんは、ゼリーが大好きなのでお土産に選んでいました。,"[(0, 10)]"
4709,satofuutaさんは、ゼリーが大好きなのでお土産に選んでいました。,"[(0, 9)]"
4710,新大陸を発見する為にsatohasuの協力を得て、satohasuとカフェを乗っ取ることに成功した。,"[(10, 18), (25, 33)]"
4711,新大陸を発見する為にsatosakuraの協力を得て、そらおとカsatosakura乗っ取ることに成功した。,"[(10, 20), (32, 42)]"
4712,新大陸を発見する為にsatomisakiの協力を得て、そらおとカフェを乗っ取るsatomisaki成功した。,"[(10, 20), (39, 49)]"
4713,新大陸を発見する為にsatomisakiの協力を得て、そらおとカフェを乗っ取ることに成功したsatomisaki,"[(10, 20), (46, 56)]"
4714,新大陸を発見する為にsatofuutaの協力を得て、そらおとカフェを乗っ取ることに成功した。satofuuta,"[(10, 19), (52, 61)]"
4715,アルファメール／アルファメールプレミアは、satohasu商会が提供する法人向けホスティングサービスです。,"[(21, 29)]"
4716,アルファメール／アルファメールプレミアは、satosakura商会が提供する法人向けホスティングサービスです。,"[(21, 31)]"
4717,アルファメール／アルファメールプレミアは、satomisaki商会が提供する法人向けホスティングサービスです。,"[(21, 31)]"
4718,アルファメール／アルファメールプレミアは、satomisaki商会が提供する法人向けホスティングサービスです。,"[(21, 31)]"
4719,アルファメール／アルファメールプレミアは、satofuuta商会が提供する法人向けホスティングサービスです。,"[(21, 30)]"
4720,satohasu派の０９年総選挙への参加危ぶまれる。,"[(0, 8)]"
4721,satosakura派の０９年総選挙への参加危ぶまれる。,"[(0, 10)]"
4722,satomisaki派の０９年総選挙への参加危ぶまれる。,"[(0, 10)]"
4723,satomisaki派の０９年総選挙への参加危ぶまれる。,"[(0, 10)]"
4724,satofuuta派の０９年総選挙への参加危ぶまれる。,"[(0, 9)]"
4725,satohasuは、アメリカの偉大な予言者として知られている。,"[(0, 8)]"
4726,satosakuraは、アメリカの偉大な予言者として知られている。,"[(0, 10)]"
4727,satomisakiは、アメリカの偉大な予言者として知られている。,"[(0, 10)]"
4728,satomisakiは、アメリカの偉大な予言者として知られている。,"[(0, 10)]"
4729,satofuutaは、アメリカの偉大な予言者として知られている。,"[(0, 9)]"
4730,ご購入いただいた書籍やsatohasu・ジャパンへのご感想やご意見、ご提案などをお聞かせください。,"[(11, 19)]"
4731,ご購入いただいた書籍やsatosakura・ジャパンへのご感想やご意見、ご提案などをお聞かせください。,"[(11, 21)]"
4732,ご購入いただいた書籍やsatomisaki・ジャパンへのご感想やご意見、ご提案などをお聞かせください。,"[(11, 21)]"
4733,ご購入いただいた書籍やsatomisaki・ジャパンへのご感想やご意見、ご提案などをお聞かせください。,"[(11, 21)]"
4734,ご購入いただいた書籍やsatofuuta・ジャパンへのご感想やご意見、ご提案などをお聞かせください。,"[(11, 20)]"
4735,「satohasuメール」はsatohasu自身が読者のご参考のため提供する個人の考えです。,"[(1, 9), (14, 22)]"
4736,「satosakuraメール」は宋自身が読者のsatosakura参考のため提供する個人の考えです。,"[(1, 11), (23, 33)]"
4737,「satomisakiメール」は宋自身が読者のご参考のため提供すsatomisaki個人の考えです。,"[(1, 11), (32, 42)]"
4738,「satomisakiメール」は宋自身が読者のご参考のため提供する個人の考えです。satomisaki,"[(1, 11), (41, 51)]"
4739,「satofuutaメール」は宋自身が読者のご参考のため提供する個人の考えです。satofuuta,"[(1, 10), (49, 58)]"
4740,「satohasuメール」は正論や結論ではなく、独自な視線を提供します。,"[(1, 9)]"
4741,「satosakuraメール」は正論や結論ではなく、独自な視線を提供します。,"[(1, 11)]"
4742,「satomisakiメール」は正論や結論ではなく、独自な視線を提供します。,"[(1, 11)]"
4743,「satomisakiメール」は正論や結論ではなく、独自な視線を提供します。,"[(1, 11)]"
4744,「satofuutaメール」は正論や結論ではなく、独自な視線を提供します。,"[(1, 10)]"
4745,「satohasuメール」は個性的なゲスト・オピニオンを用意します。,"[(1, 9)]"
4746,「satosakuraメール」は個性的なゲスト・オピニオンを用意します。,"[(1, 11)]"
4747,「satomisakiメール」は個性的なゲスト・オピニオンを用意します。,"[(1, 11)]"
4748,「satomisakiメール」は個性的なゲスト・オピニオンを用意します。,"[(1, 11)]"
4749,「satofuutaメール」は個性的なゲスト・オピニオンを用意します。,"[(1, 10)]"
4750,劇中に流れたソロ・ギターがいいなあ、と思ったらsatohasu・satohasuだった。,"[(23, 31), (32, 40)]"
4751,劇中に流れたソロ・ギターがいいなあ、と思ったらsatosakura・グリーンsatosakura,"[(23, 33), (38, 48)]"
4752,劇中に流れたソロ・ギターがいいなあ、と思ったらsatomisaki・グリーンウッドだったsatomisaki,"[(23, 33), (44, 54)]"
4753,劇中に流れたソロ・ギターがいいなあ、と思ったらsatomisaki・グリーンウッドだった。satomisaki,"[(23, 33), (50, 60)]"
4754,劇中に流れたソロ・ギターがいいなあ、と思ったらsatofuuta・グリーンウッドだった。satofuuta,"[(23, 32), (55, 64)]"
4755,satohasu役の女の子の空気感が、意外にもぼくが思い描いていたsatohasuのイメージとぴったり重なっていた。,"[(0, 8), (33, 41)]"
4756,satosakura役の女の子の空気感が、意外にもぼくが思い描いていた緑のイメージとsatosakuraったり重なっていた。,"[(0, 10), (42, 52)]"
4757,satomisaki役の女の子の空気感が、意外にもぼくが思い描いていた緑のイメージとぴったり重なっていsatomisaki。,"[(0, 10), (51, 61)]"
4758,satomisaki役の女の子の空気感が、意外にもぼくが思い描いていた緑のイメージとぴったり重なっていた。satomisaki,"[(0, 10), (60, 70)]"
4759,satofuuta役の女の子の空気感が、意外にもぼくが思い描いていた緑のイメージとぴったり重なっていた。satofuuta,"[(0, 9), (68, 77)]"
4760,本年度補正予算の成立と引き換えに、satohasu官房長官とsatohasu国土交通相の問責決議案が参院で可決された。,"[(17, 25), (30, 38)]"
4761,本年度補正予算の成立と引き換えに、satosakura官房長官と馬淵澄夫satosakura相の問責決議案が参院で可決された。,"[(17, 27), (36, 46)]"
4762,本年度補正予算の成立と引き換えに、satomisaki官房長官と馬淵澄夫国土交通相のsatomisaki案が参院で可決された。,"[(17, 27), (42, 52)]"
4763,本年度補正予算の成立と引き換えに、satomisaki官房長官と馬淵澄夫国土交通相の問責決議案がsatomisaki決された。,"[(17, 27), (48, 58)]"
4764,本年度補正予算の成立と引き換えに、satofuuta官房長官と馬淵澄夫国土交通相の問責決議案が参院で可決さsatofuuta,"[(17, 26), (53, 62)]"
4765,１１月１日に初日を迎えた明治座の「取り立てやおsatohasu」にsatohasuが出演しております。,"[(23, 31), (33, 41)]"
4766,１１月１日に初日を迎えた明治座の「取り立てやおsatosakura」に波乃久里子が出satosakuraます。,"[(23, 33), (42, 52)]"
4767,１１月１日に初日を迎えた明治座の「取り立てやおsatomisaki」に波乃久里子が出演しております。satomisaki,"[(23, 33), (51, 61)]"
4768,１１月１日に初日を迎えた明治座の「取り立てやおsatomisaki」に波乃久里子が出演しております。satomisaki,"[(23, 33), (60, 70)]"
4769,１１月１日に初日を迎えた明治座の「取り立てやおsatofuuta」に波乃久里子が出演しております。satofuuta,"[(23, 32), (68, 77)]"
4770,satohasu作・演出の元禄時代の品川を舞台にした人情コメディです。,"[(0, 8)]"
4771,satosakura作・演出の元禄時代の品川を舞台にした人情コメディです。,"[(0, 10)]"
4772,satomisaki作・演出の元禄時代の品川を舞台にした人情コメディです。,"[(0, 10)]"
4773,satomisaki作・演出の元禄時代の品川を舞台にした人情コメディです。,"[(0, 10)]"
4774,satofuuta作・演出の元禄時代の品川を舞台にした人情コメディです。,"[(0, 9)]"
4775,satohasuは品川遊廓・扇屋の主人おsatohasu役で出演いたします。,"[(0, 8), (20, 28)]"
